genome_id	genome_name	taxon_id	ciprofloxacin	amikacin	colistin	meropenem	ampicillin	tetracycline
1313.20769	Streptococcus pneumoniae strain GPSC17	1313						Intermediate
1313.20772	Streptococcus pneumoniae strain GPSC41	1313						Intermediate
1313.20774	Streptococcus pneumoniae strain GPSC10	1313						Resistant
1313.20777	Streptococcus pneumoniae strain GPSC41	1313						Intermediate
1313.20779	Streptococcus pneumoniae strain GPSC2	1313						Intermediate
1313.20781	Streptococcus pneumoniae strain GPSC52	1313						Intermediate
1313.20784	Streptococcus pneumoniae strain GPSC96	1313						Intermediate
1313.20786	Streptococcus pneumoniae strain GPSC70	1313						Susceptible
1313.20787	Streptococcus pneumoniae strain GPSC6	1313						Intermediate
1313.20789	Streptococcus pneumoniae strain GPSC312	1313						Susceptible
1313.20792	Streptococcus pneumoniae strain GPSC1	1313						Resistant
1313.20795	Streptococcus pneumoniae strain GPSC11	1313						Intermediate
1313.20796	Streptococcus pneumoniae strain GPSC33	1313						Intermediate
1313.20797	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.20798	Streptococcus pneumoniae strain GPSC83	1313						Susceptible
1313.20801	Streptococcus pneumoniae strain GPSC13	1313						Intermediate
1313.20802	Streptococcus pneumoniae strain GPSC31	1313						Susceptible
1313.20803	Streptococcus pneumoniae strain GPSC90	1313						Intermediate
1313.20804	Streptococcus pneumoniae strain GPSC11	1313						Intermediate
1313.20806	Streptococcus pneumoniae strain GPSC3	1313						Intermediate
1313.20810	Streptococcus pneumoniae strain GPSC37	1313						Intermediate
1313.20811	Streptococcus pneumoniae strain GPSC38	1313						Resistant
1313.20812	Streptococcus pneumoniae strain GPSC2	1313						Intermediate
1313.20813	Streptococcus pneumoniae strain GPSC13	1313						Intermediate
1313.20816	Streptococcus pneumoniae strain GPSC24	1313						Intermediate
1313.20820	Streptococcus pneumoniae strain GPSC21	1313						Intermediate
1313.20821	Streptococcus pneumoniae strain GPSC10	1313						Resistant
1313.20825	Streptococcus pneumoniae strain GPSC2	1313						Intermediate
1313.20826	Streptococcus pneumoniae strain GPSC14	1313						Resistant
1313.20828	Streptococcus pneumoniae strain GPSC207	1313						Intermediate
1313.20829	Streptococcus pneumoniae strain GPSC79	1313						Intermediate
1313.20830	Streptococcus pneumoniae strain GPSC49	1313						Intermediate
1313.20832	Streptococcus pneumoniae strain GPSC10	1313						Resistant
1313.20833	Streptococcus pneumoniae strain GPSC3	1313						Intermediate
1313.20834	Streptococcus pneumoniae strain GPSC17	1313						Intermediate
1313.20835	Streptococcus pneumoniae strain GPSC137	1313						Intermediate
1313.20836	Streptococcus pneumoniae strain GPSC79	1313						Intermediate
1313.20837	Streptococcus pneumoniae strain GPSC41	1313						Intermediate
1313.20838	Streptococcus pneumoniae strain GPSC98	1313						Intermediate
1313.20839	Streptococcus pneumoniae strain GPSC13	1313						Intermediate
1313.20840	Streptococcus pneumoniae strain GPSC38	1313						Intermediate
1313.20841	Streptococcus pneumoniae strain GPSC18	1313						Resistant
1313.20842	Streptococcus pneumoniae strain GPSC3	1313						Intermediate
1313.20843	Streptococcus pneumoniae strain GPSC14	1313						Resistant
1313.20844	Streptococcus pneumoniae strain GPSC14	1313						Intermediate
1313.20845	Streptococcus pneumoniae strain GPSC330	1313						Intermediate
1313.20846	Streptococcus pneumoniae strain GPSC6	1313						Susceptible
1313.20847	Streptococcus pneumoniae strain GPSC50	1313						Susceptible
1313.20848	Streptococcus pneumoniae strain GPSC9	1313						Resistant
1313.20849	Streptococcus pneumoniae strain GPSC19	1313						Susceptible
1313.20850	Streptococcus pneumoniae strain GPSC50	1313						Susceptible
1313.20851	Streptococcus pneumoniae strain GPSC32	1313						Susceptible
1313.20852	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.20853	Streptococcus pneumoniae strain GPSC16	1313						Susceptible
1313.20854	Streptococcus pneumoniae strain GPSC39	1313						Susceptible
1313.20855	Streptococcus pneumoniae strain GPSC12	1313						Susceptible
1313.20856	Streptococcus pneumoniae strain GPSC23	1313						Susceptible
1313.20857	Streptococcus pneumoniae strain GPSC19	1313						Susceptible
1313.20858	Streptococcus pneumoniae strain GPSC24	1313						Susceptible
1313.20859	Streptococcus pneumoniae strain GPSC16	1313						Resistant
1313.20860	Streptococcus pneumoniae strain GPSC119	1313						Susceptible
1313.20861	Streptococcus pneumoniae strain GPSC6	1313						Susceptible
1313.20862	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.20863	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.20864	Streptococcus pneumoniae strain GPSC12	1313						Resistant
1313.20865	Streptococcus pneumoniae strain GPSC97	1313						Resistant
1313.20866	Streptococcus pneumoniae strain GPSC89	1313						Susceptible
1313.20867	Streptococcus pneumoniae strain GPSC1	1313						Resistant
1313.20868	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.20869	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.20870	Streptococcus pneumoniae strain GPSC1	1313						Resistant
1313.20871	Streptococcus pneumoniae strain GPSC19	1313						Susceptible
1313.20872	Streptococcus pneumoniae strain GPSC31	1313						Susceptible
1313.20873	Streptococcus pneumoniae strain GPSC11	1313						Susceptible
1313.20874	Streptococcus pneumoniae strain GPSC363	1313						Susceptible
1313.20875	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.20876	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.20877	Streptococcus pneumoniae strain GPSC38	1313						Susceptible
1313.20878	Streptococcus pneumoniae strain GPSC119	1313						Susceptible
1313.20879	Streptococcus pneumoniae strain GPSC12	1313						Susceptible
1313.20880	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.20881	Streptococcus pneumoniae strain GPSC1	1313						Resistant
1313.20882	Streptococcus pneumoniae strain GPSC27	1313						Susceptible
1313.20883	Streptococcus pneumoniae strain GPSC16	1313						Resistant
1313.20884	Streptococcus pneumoniae strain GPSC32	1313						Susceptible
1313.20885	Streptococcus pneumoniae strain GPSC27	1313						Susceptible
1313.20886	Streptococcus pneumoniae strain GPSC1	1313						Resistant
1313.20888	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.20899	Streptococcus pneumoniae strain GPSC8	1313						Susceptible
1313.20900	Streptococcus pneumoniae strain GPSC31	1313						Susceptible
1313.20901	Streptococcus pneumoniae strain GPSC8	1313						Susceptible
1313.20902	Streptococcus pneumoniae strain GPSC2	1313						Intermediate
1313.20903	Streptococcus pneumoniae strain GPSC31	1313						Intermediate
1313.20905	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.20907	Streptococcus pneumoniae strain GPSC56	1313						Susceptible
1313.20921	Streptococcus pneumoniae strain GPSC49	1313						Intermediate
1313.20923	Streptococcus pneumoniae strain GPSC4	1313						Intermediate
1313.20925	Streptococcus pneumoniae strain GPSC16	1313						Susceptible
1313.20929	Streptococcus pneumoniae strain GPSC31	1313						Susceptible
1313.20932	Streptococcus pneumoniae strain GPSC9	1313						Susceptible
1313.20933	Streptococcus pneumoniae strain GPSC8	1313						Susceptible
1313.20937	Streptococcus pneumoniae strain GPSC55	1313						Intermediate
1313.20940	Streptococcus pneumoniae strain GPSC8	1313						Susceptible
1313.20941	Streptococcus pneumoniae strain GPSC31	1313						Intermediate
1313.20946	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.20949	Streptococcus pneumoniae strain GPSC8	1313						Susceptible
1313.20950	Streptococcus pneumoniae strain GPSC14	1313						Resistant
1313.20951	Streptococcus pneumoniae strain GPSC11	1313						Susceptible
1313.20952	Streptococcus pneumoniae strain GPSC50	1313						Susceptible
1313.20955	Streptococcus pneumoniae strain GPSC116	1313						Susceptible
1313.20956	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.20958	Streptococcus pneumoniae strain GPSC8	1313						Susceptible
1313.20960	Streptococcus pneumoniae strain GPSC113	1313						Susceptible
1313.20962	Streptococcus pneumoniae strain GPSC200	1313						Susceptible
1313.20966	Streptococcus pneumoniae strain GPSC88	1313						Resistant
1313.20968	Streptococcus pneumoniae strain GPSC85	1313						Susceptible
1313.20970	Streptococcus pneumoniae strain GPSC342	1313						Susceptible
1313.20971	Streptococcus pneumoniae strain GPSC67	1313						Susceptible
1313.20972	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.20975	Streptococcus pneumoniae strain GPSC7	1313						Susceptible
1313.20976	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.20978	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.20980	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.20982	Streptococcus pneumoniae strain GPSC6	1313						Susceptible
1313.20984	Streptococcus pneumoniae strain GPSC6	1313						Susceptible
1313.20986	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.20987	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.20990	Streptococcus pneumoniae strain GPSC10	1313						Resistant
1313.20992	Streptococcus pneumoniae strain GPSC395	1313						Susceptible
1313.20997	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.20998	Streptococcus pneumoniae strain GPSC310	1313						Susceptible
1313.21001	Streptococcus pneumoniae strain GPSC85	1313						Susceptible
1313.21003	Streptococcus pneumoniae strain GPSC1	1313						Resistant
1313.21004	Streptococcus pneumoniae strain GPSC185	1313						Susceptible
1313.21007	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.21014	Streptococcus pneumoniae strain GPSC39	1313						Susceptible
1313.21016	Streptococcus pneumoniae strain GPSC11	1313						Intermediate
1313.21017	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.21020	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21022	Streptococcus pneumoniae strain GPSC38	1313						Susceptible
1313.21023	Streptococcus pneumoniae strain GPSC16	1313						Intermediate
1313.21027	Streptococcus pneumoniae strain GPSC10	1313						Intermediate
1313.21028	Streptococcus pneumoniae strain GPSC26	1313						Resistant
1313.21029	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21030	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21033	Streptococcus pneumoniae strain GPSC7	1313						Susceptible
1313.21035	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21037	Streptococcus pneumoniae strain GPSC12	1313						Susceptible
1313.21039	Streptococcus pneumoniae strain GPSC11	1313						Susceptible
1313.21040	Streptococcus pneumoniae strain GPSC14	1313						Resistant
1313.21041	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21043	Streptococcus pneumoniae strain GPSC9	1313						Resistant
1313.21044	Streptococcus pneumoniae strain GPSC35	1313						Resistant
1313.21045	Streptococcus pneumoniae strain GPSC38	1313						Susceptible
1313.21046	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21047	Streptococcus pneumoniae strain GPSC226	1313						Susceptible
1313.21048	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21049	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21050	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21051	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21052	Streptococcus pneumoniae strain GPSC150	1313						Susceptible
1313.21053	Streptococcus pneumoniae strain GPSC55	1313						Intermediate
1313.21054	Streptococcus pneumoniae strain GPSC139	1313						Resistant
1313.21055	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21056	Streptococcus pneumoniae strain GPSC9	1313						Susceptible
1313.21057	Streptococcus pneumoniae strain GPSC36	1313						Susceptible
1313.21058	Streptococcus pneumoniae strain GPSC139	1313						Resistant
1313.21059	Streptococcus pneumoniae strain GPSC59	1313						Susceptible
1313.21060	Streptococcus pneumoniae strain GPSC55	1313						Intermediate
1313.21061	Streptococcus pneumoniae strain GPSC6	1313						Intermediate
1313.21062	Streptococcus pneumoniae strain GPSC31	1313						Susceptible
1313.21063	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21064	Streptococcus pneumoniae strain GPSC3	1313						Intermediate
1313.21067	Streptococcus pneumoniae strain GPSC160	1313						Susceptible
1313.21069	Streptococcus pneumoniae strain GPSC11	1313						Susceptible
1313.21070	Streptococcus pneumoniae strain GPSC77	1313						Susceptible
1313.21071	Streptococcus pneumoniae strain GPSC36	1313						Susceptible
1313.21072	Streptococcus pneumoniae strain GPSC56	1313						Susceptible
1313.21073	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21074	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21075	Streptococcus pneumoniae strain GPSC25	1313						Susceptible
1313.21076	Streptococcus pneumoniae strain GPSC50	1313						Susceptible
1313.21077	Streptococcus pneumoniae strain GPSC30	1313						Susceptible
1313.21078	Streptococcus pneumoniae strain GPSC37	1313						Susceptible
1313.21079	Streptococcus pneumoniae strain GPSC59	1313						Susceptible
1313.21080	Streptococcus pneumoniae strain GPSC67	1313						Susceptible
1313.21081	Streptococcus pneumoniae strain GPSC14	1313						Resistant
1313.21082	Streptococcus pneumoniae strain GPSC25	1313						Susceptible
1313.21083	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21084	Streptococcus pneumoniae strain GPSC67	1313						Susceptible
1313.21085	Streptococcus pneumoniae strain GPSC26	1313						Resistant
1313.21086	Streptococcus pneumoniae strain GPSC5	1313						Intermediate
1313.21087	Streptococcus pneumoniae strain GPSC56	1313						Susceptible
1313.21088	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.21089	Streptococcus pneumoniae strain GPSC102	1313						Susceptible
1313.21090	Streptococcus pneumoniae strain GPSC17	1313						Susceptible
1313.21091	Streptococcus pneumoniae strain GPSC13	1313						Susceptible
1313.21092	Streptococcus pneumoniae strain GPSC168	1313						Susceptible
1313.21093	Streptococcus pneumoniae strain GPSC13	1313						Susceptible
1313.21094	Streptococcus pneumoniae strain GPSC34	1313						Susceptible
1313.21095	Streptococcus pneumoniae strain GPSC54	1313						Susceptible
1313.21096	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21097	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21098	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21099	Streptococcus pneumoniae strain GPSC114	1313						Susceptible
1313.21100	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21101	Streptococcus pneumoniae strain GPSC32	1313						Susceptible
1313.21102	Streptococcus pneumoniae strain GPSC56	1313						Susceptible
1313.21103	Streptococcus pneumoniae strain GPSC25	1313						Susceptible
1313.21104	Streptococcus pneumoniae strain GPSC30	1313						Resistant
1313.21105	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21106	Streptococcus pneumoniae strain GPSC54	1313						Susceptible
1313.21107	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21108	Streptococcus pneumoniae strain GPSC191	1313						Susceptible
1313.21109	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21110	Streptococcus pneumoniae strain GPSC30	1313						Susceptible
1313.21111	Streptococcus pneumoniae strain GPSC22	1313						Susceptible
1313.21112	Streptococcus pneumoniae strain GPSC52	1313						Susceptible
1313.21113	Streptococcus pneumoniae strain GPSC7	1313						Susceptible
1313.21114	Streptococcus pneumoniae strain GPSC11	1313						Susceptible
1313.21115	Streptococcus pneumoniae strain GPSC17	1313						Susceptible
1313.21116	Streptococcus pneumoniae strain GPSC5	1313						Susceptible
1313.21117	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.21118	Streptococcus pneumoniae strain GPSC30	1313						Susceptible
1313.21119	Streptococcus pneumoniae strain GPSC33	1313						Susceptible
1313.21120	Streptococcus pneumoniae strain GPSC21	1313						Susceptible
1313.21121	Streptococcus pneumoniae strain GPSC56	1313						Susceptible
1313.21122	Streptococcus pneumoniae strain GPSC116	1313						Susceptible
1313.21123	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21124	Streptococcus pneumoniae strain GPSC41	1313						Intermediate
1313.21125	Streptococcus pneumoniae strain GPSC26	1313						Resistant
1313.21126	Streptococcus pneumoniae strain GPSC10	1313						Resistant
1313.21128	Streptococcus pneumoniae strain GPSC22	1313						Susceptible
1313.21130	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21131	Streptococcus pneumoniae strain GPSC365	1313						Susceptible
1313.21132	Streptococcus pneumoniae strain GPSC168	1313						Susceptible
1313.21133	Streptococcus pneumoniae strain GPSC255	1313						Susceptible
1313.21134	Streptococcus pneumoniae strain GPSC10	1313						Resistant
1313.21135	Streptococcus pneumoniae strain GPSC49	1313						Susceptible
1313.21136	Streptococcus pneumoniae strain GPSC2	1313						Susceptible
1313.21137	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21138	Streptococcus pneumoniae strain GPSC30	1313						Susceptible
1313.21139	Streptococcus pneumoniae strain GPSC9	1313						Resistant
1313.21140	Streptococcus pneumoniae strain GPSC46	1313						Intermediate
1313.21141	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.21142	Streptococcus pneumoniae strain GPSC33	1313						Susceptible
1313.21143	Streptococcus pneumoniae strain GPSC22	1313						Susceptible
1313.21144	Streptococcus pneumoniae strain GPSC13	1313						Susceptible
1313.21145	Streptococcus pneumoniae strain GPSC68	1313						Susceptible
1313.21146	Streptococcus pneumoniae strain GPSC22	1313						Intermediate
1313.21147	Streptococcus pneumoniae strain GPSC27	1313						Susceptible
1313.21149	Streptococcus pneumoniae strain GPSC36	1313						Susceptible
1313.21150	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.21151	Streptococcus pneumoniae strain GPSC135	1313						Susceptible
1313.21152	Streptococcus pneumoniae strain GPSC3	1313						Susceptible
1313.21153	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.21154	Streptococcus pneumoniae strain GPSC4	1313						Susceptible
1313.21155	Streptococcus pneumoniae strain GPSC35	1313						Susceptible
1313.21159	Streptococcus pneumoniae strain GPSC36	1313						Susceptible
1313.21165	Streptococcus pneumoniae strain GPSC84	1313						Susceptible
1313.21166	Streptococcus pneumoniae strain GPSC24	1313						Resistant
1313.21169	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21172	Streptococcus pneumoniae strain GPSC3	1313						Resistant
1313.21179	Streptococcus pneumoniae strain GPSC55	1313						Susceptible
1313.21180	Streptococcus pneumoniae strain GPSC16	1313						Susceptible
1313.21214	Streptococcus pneumoniae strain AUSMDU00010538	1313						Susceptible
1313.21465	Streptococcus pneumoniae strain 17138_3#4	1313						Susceptible
1313.21466	Streptococcus pneumoniae strain 17138_3#3	1313						Resistant
1313.21467	Streptococcus pneumoniae strain 17138_3#6	1313						Susceptible
1313.21470	Streptococcus pneumoniae strain 17138_3#12	1313						Susceptible
1313.21472	Streptococcus pneumoniae strain 17138_3#13	1313						Susceptible
1313.21473	Streptococcus pneumoniae strain 17138_3#15	1313						Susceptible
1313.21474	Streptococcus pneumoniae strain 17138_3#14	1313						Susceptible
1313.21481	Streptococcus pneumoniae strain 17138_3#24	1313						Resistant
1313.21498	Streptococcus pneumoniae strain 17138_3#55	1313						Resistant
1313.21507	Streptococcus pneumoniae strain 17138_3#63	1313						Susceptible
1313.21509	Streptococcus pneumoniae strain 17138_3#80	1313						Susceptible
1313.21514	Streptococcus pneumoniae strain 17138_3#79	1313						Susceptible
1313.21515	Streptococcus pneumoniae strain 17138_3#71	1313						Susceptible
1313.21517	Streptococcus pneumoniae strain 17138_3#87	1313						Susceptible
1313.21523	Streptococcus pneumoniae strain 17138_4#2	1313						Susceptible
1313.21526	Streptococcus pneumoniae strain 17138_4#10	1313						Susceptible
1313.21533	Streptococcus pneumoniae strain 17138_4#18	1313						Susceptible
1313.21538	Streptococcus pneumoniae strain 17138_4#24	1313						Susceptible
1313.21577	Streptococcus pneumoniae strain 17138_4#81	1313						Resistant
1313.21696	Streptococcus pneumoniae strain 17150_5#17	1313						Susceptible
1313.21697	Streptococcus pneumoniae strain 17150_5#24	1313						Susceptible
1313.21699	Streptococcus pneumoniae strain 17150_5#25	1313						Susceptible
1313.21707	Streptococcus pneumoniae strain 17150_5#33	1313						Susceptible
1313.21716	Streptococcus pneumoniae strain 17150_5#40	1313						Resistant
1313.21717	Streptococcus pneumoniae strain 17150_5#48	1313						Susceptible
1313.21724	Streptococcus pneumoniae strain 17150_5#55	1313						Resistant
1313.21727	Streptococcus pneumoniae strain 17150_5#63	1313						Resistant
1313.21732	Streptococcus pneumoniae strain 17150_5#65	1313						Resistant
1313.21733	Streptococcus pneumoniae strain 17150_5#64	1313						Intermediate
1313.21738	Streptococcus pneumoniae strain 17150_5#56	1313						Susceptible
1313.21744	Streptococcus pneumoniae strain 17150_5#87	1313						Susceptible
1313.21750	Streptococcus pneumoniae strain 17150_6#7	1313						Susceptible
1313.21751	Streptococcus pneumoniae strain 17150_6#4	1313						Susceptible
1313.21752	Streptococcus pneumoniae strain 17150_6#2	1313						Susceptible
1313.21753	Streptococcus pneumoniae strain 17150_6#1	1313						Susceptible
1313.21754	Streptococcus pneumoniae strain 17150_6#3	1313						Susceptible
1313.21755	Streptococcus pneumoniae strain 17150_6#15	1313						Susceptible
1313.21756	Streptococcus pneumoniae strain 17150_6#16	1313						Susceptible
1313.21757	Streptococcus pneumoniae strain 17150_6#14	1313						Susceptible
1313.21758	Streptococcus pneumoniae strain 17150_6#13	1313						Susceptible
1313.21760	Streptococcus pneumoniae strain 17150_6#9	1313						Susceptible
1313.21761	Streptococcus pneumoniae strain 17150_6#17	1313						Resistant
1313.21762	Streptococcus pneumoniae strain 17150_6#25	1313						Susceptible
1313.21763	Streptococcus pneumoniae strain 17150_6#26	1313						Susceptible
1313.21764	Streptococcus pneumoniae strain 17150_6#27	1313						Susceptible
1313.21767	Streptococcus pneumoniae strain 17150_6#21	1313						Susceptible
1313.21768	Streptococcus pneumoniae strain 17150_6#20	1313						Susceptible
1313.21769	Streptococcus pneumoniae strain 17150_6#18	1313						Susceptible
1313.21770	Streptococcus pneumoniae strain 17150_6#19	1313						Susceptible
1313.21772	Streptococcus pneumoniae strain 17150_6#33	1313						Resistant
1313.21774	Streptococcus pneumoniae strain 17150_6#37	1313						Resistant
1313.21776	Streptococcus pneumoniae strain 17150_6#40	1313						Resistant
1313.21777	Streptococcus pneumoniae strain 17150_6#36	1313						Susceptible
1313.21778	Streptococcus pneumoniae strain 17150_6#35	1313						Susceptible
1313.21779	Streptococcus pneumoniae strain 17150_6#42	1313						Resistant
1313.21780	Streptococcus pneumoniae strain 17150_6#41	1313						Susceptible
1313.21781	Streptococcus pneumoniae strain 17150_6#34	1313						Susceptible
1313.21782	Streptococcus pneumoniae strain 17150_6#43	1313						Susceptible
1313.21783	Streptococcus pneumoniae strain 17150_6#50	1313						Susceptible
1313.21784	Streptococcus pneumoniae strain 17150_6#45	1313						Resistant
1313.21785	Streptococcus pneumoniae strain 17150_6#44	1313						Resistant
1313.21786	Streptococcus pneumoniae strain 17150_6#52	1313						Susceptible
1313.21789	Streptococcus pneumoniae strain 17150_6#49	1313						Susceptible
1313.21792	Streptococcus pneumoniae strain 17150_6#53	1313						Susceptible
1313.21793	Streptococcus pneumoniae strain 17150_6#56	1313						Susceptible
1313.21794	Streptococcus pneumoniae strain 17150_6#60	1313						Susceptible
1313.21795	Streptococcus pneumoniae strain 17150_6#59	1313						Susceptible
1313.21796	Streptococcus pneumoniae strain 17150_6#58	1313						Susceptible
1313.21797	Streptococcus pneumoniae strain 17150_6#66	1313						Susceptible
1313.21798	Streptococcus pneumoniae strain 17150_6#57	1313						Susceptible
1313.21802	Streptococcus pneumoniae strain 17150_6#65	1313						Susceptible
1313.21803	Streptococcus pneumoniae strain 17150_6#64	1313						Susceptible
1313.21804	Streptococcus pneumoniae strain 17150_6#67	1313						Susceptible
1313.21805	Streptococcus pneumoniae strain 17150_6#73	1313						Susceptible
1313.21806	Streptococcus pneumoniae strain 17150_6#82	1313						Susceptible
1313.21809	Streptococcus pneumoniae strain 17150_6#74	1313						Susceptible
1313.21810	Streptococcus pneumoniae strain 17150_6#76	1313						Susceptible
1313.21815	Streptococcus pneumoniae strain 17150_6#83	1313						Susceptible
1313.21816	Streptococcus pneumoniae strain 17150_6#84	1313						Susceptible
1313.21818	Streptococcus pneumoniae strain 17150_6#90	1313						Susceptible
1313.21820	Streptococcus pneumoniae strain 17150_6#91	1313						Resistant
1313.21821	Streptococcus pneumoniae strain 17150_6#88	1313						Susceptible
1313.21824	Streptococcus pneumoniae strain 17150_6#89	1313						Resistant
1313.22018	Streptococcus pneumoniae strain 17175_7#3	1313						Susceptible
1313.22020	Streptococcus pneumoniae strain 17175_7#2	1313						Resistant
1313.22026	Streptococcus pneumoniae strain 17175_7#26	1313						Susceptible
1313.22028	Streptococcus pneumoniae strain 17175_7#18	1313						Susceptible
1313.22030	Streptococcus pneumoniae strain 17175_7#15	1313						Resistant
1313.22031	Streptococcus pneumoniae strain 17175_7#13	1313						Susceptible
1313.22032	Streptococcus pneumoniae strain 17175_7#17	1313						Susceptible
1313.22033	Streptococcus pneumoniae strain 17175_7#14	1313						Susceptible
1313.22034	Streptococcus pneumoniae strain 17175_7#28	1313						Susceptible
1313.22035	Streptococcus pneumoniae strain 17175_7#21	1313						Intermediate
1313.22036	Streptococcus pneumoniae strain 17175_7#30	1313						Susceptible
1313.22037	Streptococcus pneumoniae strain 17175_7#40	1313						Susceptible
1313.22038	Streptococcus pneumoniae strain 17175_7#32	1313						Susceptible
1313.22039	Streptococcus pneumoniae strain 17175_7#50	1313						Susceptible
1313.22040	Streptococcus pneumoniae strain 17175_7#41	1313						Susceptible
1313.22042	Streptococcus pneumoniae strain 17175_7#45	1313						Resistant
1313.22043	Streptococcus pneumoniae strain 17175_7#48	1313						Susceptible
1313.22044	Streptococcus pneumoniae strain 17175_7#49	1313						Susceptible
1313.22045	Streptococcus pneumoniae strain 17175_7#46	1313						Susceptible
1313.22046	Streptococcus pneumoniae strain 17175_7#47	1313						Susceptible
1313.22047	Streptococcus pneumoniae strain 17175_7#52	1313						Susceptible
1313.22048	Streptococcus pneumoniae strain 17175_7#53	1313						Susceptible
1313.22050	Streptococcus pneumoniae strain 17175_7#66	1313						Susceptible
1313.22051	Streptococcus pneumoniae strain 17175_7#62	1313						Resistant
1313.22052	Streptococcus pneumoniae strain 17175_7#60	1313						Susceptible
1313.22053	Streptococcus pneumoniae strain 17175_7#68	1313						Resistant
1313.22054	Streptococcus pneumoniae strain 17175_7#58	1313						Resistant
1313.22055	Streptococcus pneumoniae strain 17175_7#57	1313						Susceptible
1313.22056	Streptococcus pneumoniae strain 17175_7#54	1313						Susceptible
1313.22057	Streptococcus pneumoniae strain 17175_7#63	1313						Resistant
1313.22058	Streptococcus pneumoniae strain 17175_7#70	1313						Susceptible
1313.22059	Streptococcus pneumoniae strain 17175_7#71	1313						Susceptible
1313.22060	Streptococcus pneumoniae strain 17175_7#73	1313						Susceptible
1313.22061	Streptococcus pneumoniae strain 17175_7#72	1313						Susceptible
1313.22062	Streptococcus pneumoniae strain 17175_7#74	1313						Susceptible
1313.22063	Streptococcus pneumoniae strain 17175_7#69	1313						Resistant
1313.22064	Streptococcus pneumoniae strain 17175_7#75	1313						Resistant
1313.22065	Streptococcus pneumoniae strain 17175_7#76	1313						Resistant
1313.22066	Streptococcus pneumoniae strain 17175_7#79	1313						Susceptible
1313.22067	Streptococcus pneumoniae strain 17175_7#80	1313						Susceptible
1313.22068	Streptococcus pneumoniae strain 17175_7#77	1313						Susceptible
1313.22069	Streptococcus pneumoniae strain 17175_7#87	1313						Susceptible
1313.22070	Streptococcus pneumoniae strain 17175_7#85	1313						Susceptible
